population,gain
44.53411592076302,8.333333333333332
44.60748349229641,8.333333333333332
44.680851063829785,8.333333333333332
44.754218635363166,8.333333333333332
44.827586206896555,8.333333333333332
44.90095377842994,8.333333333333332
44.97432134996331,8.333333333333332
45.0476889214967,8.333333333333332
45.12105649303008,8.333333333333332
45.194424064563464,8.333333333333332
45.267791636096845,8.333333333333332
45.34115920763023,8.333333333333332
45.41452677916361,8.333333333333332
45.487894350697,8.333333333333332
45.56126192223037,8.333333333333332
45.634629493763754,8.333333333333332
45.70799706529714,8.333333333333332
45.78136463683052,8.333333333333332
45.8547322083639,8.333333333333332
45.92809977989729,8.333333333333332
46.00146735143067,8.333333333333332
46.074834922964044,8.333333333333332
46.14820249449743,8.333333333333332
46.221570066030814,8.333333333333332
46.294937637564196,8.333333333333332
46.36830520909758,8.333333333333332
46.44167278063096,8.333333333333332
46.51504035216434,8.333333333333332
46.58840792369773,8.333333333333332
46.661775495231105,8.333333333333332
46.735143066764486,8.333333333333332
46.808510638297875,8.333333333333332
46.88187820983126,8.333333333333332
46.95524578136464,8.333333333333332
47.02861335289802,8.333333333333332
47.1019809244314,8.333333333333332
47.17534849596478,8.333333333333332
47.248716067498165,8.333333333333332
47.32208363903155,8.333333333333332
47.39545121056493,8.333333333333332
47.46881878209831,8.333333333333332
47.54218635363169,8.333333333333332
47.615553925165074,8.333333333333332
47.68892149669846,8.333333333333332
47.76228906823184,8.333333333333332
47.835656639765226,8.333333333333332
47.90902421129861,8.333333333333332
47.98239178283199,8.333333333333332
48.05575935436537,8.333333333333332
48.12912692589875,8.333333333333332
48.202494497432134,8.333333333333332
48.275862068965516,8.333333333333332
48.3492296404989,8.333333333333332
48.42259721203228,8.333333333333332
48.49596478356567,8.333333333333332
48.56933235509905,8.333333333333332
48.642699926632424,8.333333333333332
48.71606749816581,8.333333333333332
48.789435069699195,8.333333333333332
48.86280264123258,8.333333333333332
48.93617021276596,8.333333333333332
49.00953778429934,8.333333333333332
49.08290535583272,8.333333333333332
49.1562729273661,8.333333333333332
49.229640498899485,8.333333333333332
49.30300807043287,8.333333333333332
49.376375641966256,8.333333333333332
49.44974321349963,8.333333333333332
49.52311078503301,8.333333333333332
49.5964783565664,8.333333333333332
49.66984592809978,8.333333333333332
49.74321349963316,8.333333333333332
49.816581071166546,8.333333333333332
49.88994864269993,8.333333333333332
49.96331621423331,8.333333333333332
50.03668378576669,8.333333333333332
50.11005135730008,8.333333333333332
50.183418928833454,8.333333333333332
50.256786500366836,8.333333333333332
50.330154071900225,8.333333333333332
50.4035216434336,8.333333333333332
50.47688921496698,8.333333333333332
50.55025678650037,8.333333333333332
50.623624358033744,8.333333333333332
50.69699192956713,8.333333333333332
50.770359501100515,8.333333333333332
50.8437270726339,8.333333333333332
50.917094644167285,8.333333333333332
50.99046221570066,8.333333333333332
51.06382978723404,8.333333333333332
51.13719735876743,8.333333333333332
51.210564930300805,8.333333333333332
51.28393250183419,8.333333333333332
51.357300073367576,8.333333333333332
51.43066764490095,8.333333333333332
51.50403521643434,8.333333333333332
51.57740278796772,8.333333333333332
51.650770359501095,8.333333333333332
51.724137931034484,8.333333333333332
51.797505502567866,8.333333333333332
51.87087307410124,8.333333333333332
51.94424064563463,8.333333333333332
52.01760821716801,8.333333333333332
52.0909757887014,8.333333333333332
52.164343360234774,8.333333333333332
52.237710931768156,8.333333333333332
52.311078503301545,8.333333333333332
52.384446074834926,8.333333333333332
52.4578136463683,8.333333333333332
52.53118121790169,8.333333333333332
52.60454878943507,8.333333333333332
52.677916360968446,8.333333333333332
52.751283932501835,8.333333333333332
52.82465150403522,8.333333333333332
52.898019075568605,8.333333333333332
52.97138664710198,8.333333333333332
53.04475421863536,8.333333333333332
53.11812179016875,8.333333333333332
53.191489361702125,8.333333333333332
53.26485693323551,8.333333333333332
53.338224504768895,8.333333333333332
53.41159207630227,8.333333333333332
53.48495964783566,8.333333333333332
53.55832721936904,8.333333333333332
53.631694790902415,8.333333333333332
53.705062362435804,8.333333333333332
53.778429933969186,8.333333333333332
53.85179750550256,8.333333333333332
53.925165077035956,8.333333333333332
53.99853264856933,8.333333333333332
54.07190022010272,8.333333333333332
54.1452677916361,8.333333333333332
54.218635363169476,8.333333333333332
54.292002934702865,8.333333333333332
54.365370506236246,8.333333333333332
54.43873807776962,8.333333333333332
54.51210564930301,8.333333333333332
54.58547322083639,8.333333333333332
54.658840792369766,8.333333333333332
54.732208363903155,8.333333333333332
54.805575935436536,8.333333333333332
54.878943506969925,8.333333333333332
54.9523110785033,8.333333333333332
55.02567865003668,8.333333333333332
55.09904622157007,8.333333333333332
55.172413793103445,8.333333333333332
55.24578136463683,8.333333333333332
55.319148936170215,8.333333333333332
55.39251650770359,8.333333333333332
55.465884079236986,8.333333333333332
55.53925165077036,8.333333333333332
55.612619222303735,8.333333333333332
55.68598679383713,8.333333333333332
55.759354365370505,8.333333333333332
55.83272193690389,8.333333333333332
55.906089508437276,8.333333333333332
55.97945707997065,8.333333333333332
56.05282465150404,8.333333333333332
56.12619222303742,8.333333333333332
56.199559794570796,8.333333333333332
56.272927366104184,8.333333333333332
56.346294937637566,8.333333333333332
56.41966250917094,8.333333333333332
56.49303008070433,8.333333333333332
56.56639765223771,8.333333333333332
56.639765223771086,8.333333333333332
56.713132795304475,8.333333333333332
56.786500366837856,8.333333333333332
56.859867938371245,8.333333333333332
56.93323550990462,8.333333333333332
57.006603081438,8.333333333333332
57.07997065297139,8.333333333333332
57.153338224504765,8.333333333333332
57.226705796038146,8.333333333333332
57.300073367571535,8.333333333333332
57.37344093910492,8.333333333333332
57.446808510638306,8.333333333333332
57.52017608217168,8.333333333333332
57.59354365370506,8.333333333333332
