precision,recall,threshold
0.013086150490730643,1.0,0.0006020447438185846
0.013100436681222707,1.0,0.0006024213828724779
0.013114754098360656,1.0,0.000604743453232731
0.01312910284463895,1.0,0.000604925242753368
0.013143483023001095,1.0,0.000606069554665475
0.013157894736842105,1.0,0.0006061113362238613
0.013172338090010977,1.0,0.0006064365375400061
0.013186813186813187,1.0,0.0006082389924979669
0.013201320132013201,1.0,0.0006131890813140756
0.013215859030837005,1.0,0.0006138330928688821
0.013230429988974642,1.0,0.0006152246204850644
0.013245033112582781,1.0,0.0006177339240511244
0.013259668508287293,1.0,0.0006204592456782509
0.01327433628318584,1.0,0.000621306383371654
0.013289036544850499,1.0,0.0006218514613388643
0.013303769401330377,1.0,0.0006229232853697289
0.013318534961154272,1.0,0.0006248579027787999
0.013333333333333334,1.0,0.0006281657906556118
0.013348164627363738,1.0,0.0006308827378527013
0.013363028953229399,1.0,0.0006310941706670312
0.013377926421404682,1.0,0.0006313485915286388
0.013392857142857142,1.0,0.0006315202593499
0.013407821229050279,1.0,0.0006325084760427018
0.013422818791946308,1.0,0.0006326610865557128
0.013437849944008958,1.0,0.0006345414791930383
0.013452914798206279,1.0,0.0006385925183153127
0.013468013468013467,1.0,0.0006403907341327673
0.01348314606741573,1.0,0.0006411237504181648
0.013498312710911136,1.0,0.0006453996930164232
0.013513513513513514,1.0,0.00064643013494204
0.013528748590755355,1.0,0.0006468114998425691
0.013544018058690745,1.0,0.0006496710929710565
0.013559322033898305,1.0,0.0006501069324105795
0.013574660633484163,1.0,0.0006508151073632217
0.013590033975084938,1.0,0.0006523958164896262
0.013605442176870748,1.0,0.0006548332405680559
0.01362088535754824,1.0,0.0006572555741533052
0.013636363636363636,1.0,0.0006610934041601235
0.013651877133105802,1.0,0.0006613598604345455
0.01366742596810934,1.0,0.0006614818510545415
0.013683010262257697,1.0,0.0006619691970229378
0.0136986301369863,1.0,0.0006639123772538305
0.013714285714285714,1.0,0.0006647732457295668
0.013729977116704805,1.0,0.0006652306379286897
0.013745704467353952,1.0,0.0006655419329921813
0.013761467889908258,1.0,0.0006671270751546319
0.013777267508610792,1.0,0.0006679775125000755
0.013793103448275862,1.0,0.0006682869328970091
0.01380897583429229,1.0,0.000669724063228894
0.013824884792626729,1.0,0.0006718551509127681
0.01384083044982699,1.0,0.0006777045691429435
0.013856812933025405,1.0,0.0006791442751532887
0.013872832369942197,1.0,0.0006804344053549181
0.013888888888888888,1.0,0.0006816454703308253
0.013904982618771726,1.0,0.0006817352862577667
0.013921113689095127,1.0,0.0006848848410486156
0.013937282229965157,1.0,0.0006882314487754844
0.013953488372093023,1.0,0.000689510660138235
0.013969732246798603,1.0,0.0006914214519665615
0.013986013986013986,1.0,0.000695823238897488
0.014002333722287048,1.0,0.0006958778813437495
0.014018691588785047,1.0,0.0006968020219965362
0.014035087719298246,1.0,0.0006980690941261904
0.01405152224824356,1.0,0.0006998200850361222
0.01406799531066823,1.0,0.0007000572013147064
0.014084507042253521,1.0,0.0007005181668367394
0.01410105757931845,1.0,0.0007041757229854829
0.01411764705882353,1.0,0.0007074589595970633
0.014134275618374558,1.0,0.0007078021708087019
0.014150943396226415,1.0,0.0007114774816891844
0.014167650531286895,1.0,0.000713400332019777
0.014184397163120567,1.0,0.0007137996595293299
0.014201183431952662,1.0,0.0007181203711508784
0.014218009478672985,1.0,0.0007218987607886361
0.014234875444839857,1.0,0.0007276735672196991
0.014251781472684086,1.0,0.0007277086448923902
0.014268727705112961,1.0,0.0007294290774123465
0.014285714285714285,1.0,0.0007308489605572182
0.014302741358760428,1.0,0.0007323301683944974
0.014319809069212411,1.0,0.0007332823608273375
0.014336917562724014,1.0,0.0007333014910712078
0.014354066985645933,1.0,0.0007336230185818279
0.01437125748502994,1.0,0.0007344161206501714
0.014388489208633094,1.0,0.0007355157318536006
0.014405762304921969,1.0,0.0007365694954051836
0.014423076923076924,1.0,0.0007389298035643187
0.01444043321299639,1.0,0.0007399848001014156
0.014457831325301205,1.0,0.0007400798843001595
0.014475271411338963,1.0,0.0007416361976204711
0.014492753623188406,1.0,0.0007416723712967022
0.014510278113663845,1.0,0.0007422125933344717
0.014527845036319613,1.0,0.0007433739620902659
0.014545454545454545,1.0,0.0007454265047432735
0.014563106796116505,1.0,0.0007468364698139186
0.014580801944106925,1.0,0.0007470752798091825
0.014598540145985401,1.0,0.0007508308019233794
0.014616321559074299,1.0,0.0007561946215163732
0.014634146341463415,1.0,0.000756663462707137
0.014652014652014652,1.0,0.0007601441128961359
0.014669926650366748,1.0,0.0007641374004277459
0.014687882496940025,1.0,0.0007644384671990554
0.014705882352941176,1.0,0.0007674875686781505
0.014723926380368098,1.0,0.0007688482276212156
0.014742014742014743,1.0,0.0007689038195432525
0.014760147601476014,1.0,0.0007689793814884636
0.014778325123152709,1.0,0.0007740321658429771
0.014796547472256474,1.0,0.0007749181554815501
0.014814814814814815,1.0,0.0007766785321002209
0.014833127317676144,1.0,0.000778513094925281
0.01485148514851485,1.0,0.0007790878609260808
0.01486988847583643,1.0,0.0007815617534015234
0.01488833746898263,1.0,0.0007816262395075623
0.014906832298136646,1.0,0.0007888233597686837
0.014925373134328358,1.0,0.0007910024893853203
0.014943960149439602,1.0,0.0007925072618772368
0.014962593516209476,1.0,0.0007930892055922031
0.0149812734082397,1.0,0.0007939857219753179
0.015,1.0,0.0007941109854296958
0.015018773466833541,1.0,0.0007941810357369523
0.015037593984962405,1.0,0.0007961018806567425
0.015056461731493099,1.0,0.0007970092450002922
0.01507537688442211,1.0,0.000798098717194984
