target,score,cum_target,gain,population
0,0.002100802628813835,12,1.0,401.0007336757153
0,0.002098374425100743,12,1.0,402.0007336757153
0,0.0020972928003116457,12,1.0,403.0007336757153
0,0.0020924328296031713,12,1.0,404.0007336757153
0,0.0020609553915689905,12,1.0,405.0007336757153
0,0.0020602885216379754,12,1.0,406.0007336757153
0,0.002057764598700083,12,1.0,407.0007336757153
0,0.0020570310396378043,12,1.0,408.0007336757153
0,0.0020508375654843757,12,1.0,409.0007336757153
0,0.0020424136101560813,12,1.0,410.0007336757153
0,0.0020329430976431407,12,1.0,411.0007336757153
0,0.002031739533348918,12,1.0,412.0007336757153
0,0.0020276391468862153,12,1.0,413.0007336757153
0,0.0020244478002001,12,1.0,414.0007336757153
0,0.0020193849251449974,12,1.0,415.0007336757153
0,0.0020070254433179648,12,1.0,416.0007336757153
0,0.0019924927109984704,12,1.0,417.0007336757153
0,0.0019918533040778844,12,1.0,418.0007336757153
0,0.0019909790299661606,12,1.0,419.0007336757153
0,0.001990583671384059,12,1.0,420.0007336757153
0,0.0019778174646051935,12,1.0,421.0007336757153
0,0.0019760143763274795,12,1.0,422.0007336757153
0,0.0019740721059817376,12,1.0,423.0007336757153
0,0.001973624225940869,12,1.0,424.0007336757153
0,0.0019642241305861553,12,1.0,425.0007336757153
0,0.0019626854308931988,12,1.0,426.0007336757153
0,0.0019617074012049213,12,1.0,427.0007336757153
0,0.001953355155426105,12,1.0,428.0007336757153
0,0.0019475086106567098,12,1.0,429.0007336757153
0,0.0019463402627454746,12,1.0,430.0007336757153
0,0.0019308366905893325,12,1.0,431.0007336757153
0,0.0019096851049587682,12,1.0,432.0007336757153
0,0.0019072501872425518,12,1.0,433.0007336757153
0,0.0019019402395592968,12,1.0,434.0007336757153
0,0.0018995163280047028,12,1.0,435.0007336757153
0,0.0018968056138252095,12,1.0,436.0007336757153
0,0.0018958680394624754,12,1.0,437.0007336757153
0,0.0018935226304620913,12,1.0,438.0007336757153
0,0.001890916908641076,12,1.0,439.0007336757153
0,0.0018868678295151837,12,1.0,440.0007336757153
0,0.001884159560621902,12,1.0,441.0007336757153
0,0.0018809751303985318,12,1.0,442.0007336757153
0,0.0018726649416789026,12,1.0,443.0007336757153
0,0.0018682805101846284,12,1.0,444.0007336757153
0,0.0018648198297780954,12,1.0,445.0007336757153
0,0.0018606695541570973,12,1.0,446.0007336757153
0,0.00185924725660102,12,1.0,447.0007336757153
0,0.0018521265719162257,12,1.0,448.0007336757153
0,0.0018450474184321575,12,1.0,449.0007336757153
0,0.0018399907128285643,12,1.0,450.0007336757153
0,0.0018313602969783323,12,1.0,451.0007336757153
0,0.0018306738892415032,12,1.0,452.0007336757153
0,0.0018285490739338686,12,1.0,453.0007336757153
0,0.0018234725669038863,12,1.0,454.0007336757153
0,0.001822506415340038,12,1.0,455.0007336757153
0,0.001821876571615816,12,1.0,456.0007336757153
0,0.0018181464891928836,12,1.0,457.0007336757153
0,0.0018177779475924975,12,1.0,458.0007336757153
0,0.0018173302337907019,12,1.0,459.0007336757153
0,0.001806797264177684,12,1.0,460.0007336757153
0,0.001800982406131984,12,1.0,461.0007336757153
0,0.0017966946754507291,12,1.0,462.0007336757153
0,0.0017961172377061907,12,1.0,463.0007336757153
0,0.0017875277045184186,12,1.0,464.0007336757153
0,0.0017784327022712233,12,1.0,465.0007336757153
0,0.00177198304180242,12,1.0,466.0007336757153
0,0.0017356188956727794,12,1.0,467.0007336757153
0,0.001734394847704933,12,1.0,468.0007336757153
